Rank,StartTime,Flgs,Proto,SrcAddr,Sport,DstAddr,Dport,TotPkts,TotBytes,State,LastTime,Seq,Dur,Mean,StdDev,Sum,Min,Max,SrcPkts,DstPkts,SrcBytes,DstBytes,Rate,SrcRate,DstRate,Label,Tactic,Technique,SubTechnique
897,1647343226.093358, e s      ,tcp,192.168.1.21,59074,192.168.1.164,514,28,3826,E,1647343226.798115,28,0.704757,0.704757,0.0,0.704757,0.704757,0.704757,14,14,2818,1008,38.311077,18.446075,18.446075,0,Normal,Normal,Normal
898,1647343226.250799, e        ,udp,192.168.1.111,37748,192.168.1.11,53,2,160,CON,1647343226.251075,746,0.000276,0.000276,0.0,0.000276,0.000276,0.000276,1,1,72,88,3623.188232,0.0,0.0,0,Normal,Normal,Normal
899,1647343226.25082, e        ,udp,192.168.1.111,37748,192.168.1.11,53,2,144,CON,1647343226.251081,747,0.000261,0.000261,0.0,0.000261,0.000261,0.000261,1,1,72,72,3831.41748,0.0,0.0,0,Normal,Normal,Normal
900,1647343226.265493, e        ,tcp,192.168.1.111,51742,192.168.1.11,21,37,3106,sSEfF,1647343226.318084,748,0.052591,0.052591,0.0,0.052591,0.052591,0.052591,18,19,1358,1748,684.527771,323.249237,342.263885,0,Normal,Normal,Normal
903,1647343226.309129, e        ,tcp,192.168.1.11,20,192.168.1.111,35331,6,422,sSEfF,1647343226.311226,751,0.002097,0.002097,0.0,0.002097,0.002097,0.002097,4,2,282,140,2384.358643,1430.615234,476.871735,0,Normal,Normal,Normal
904,1647343226.314382, e        ,tcp,192.168.1.11,20,192.168.1.111,36779,8,561,sSEfF,1647343226.31646,752,0.002078,0.002078,0.0,0.002078,0.002078,0.002078,5,3,355,206,3368.623779,1924.927856,962.463928,0,Normal,Normal,Normal
905,1647343226.322782, e        ,udp,192.168.1.111,36762,192.168.1.11,53,2,160,CON,1647343226.3229382,753,0.000156,0.000156,0.0,0.000156,0.000156,0.000156,1,1,72,88,6410.256836,0.0,0.0,0,Normal,Normal,Normal
906,1647343226.3227901, e        ,udp,192.168.1.111,36762,192.168.1.11,53,2,144,CON,1647343226.322943,754,0.000153,0.000153,0.0,0.000153,0.000153,0.000153,1,1,72,72,6535.947754,0.0,0.0,0,Normal,Normal,Normal
907,1647343226.323357, e        ,tcp,192.168.1.111,51744,192.168.1.11,21,39,3271,sSEfF,1647343226.570642,755,0.247285,0.247285,0.0,0.247285,0.247285,0.247285,19,20,1439,1832,153.668854,72.790504,76.834427,0,Normal,Normal,Normal
911,1647343226.483349, e        ,tcp,192.168.1.11,58680,192.168.1.102,4444,2,134,sR,1647343226.483594,756,0.000245,0.000245,0.0,0.000245,0.000245,0.000245,1,1,74,60,4081.632568,0.0,0.0,1,Initial Access,Exploit Public Application,Exploit Public Application
912,1647343226.499738, e        ,udp,192.168.1.211,48960,192.168.1.21,53,2,160,CON,1647343226.500116,757,0.000378,0.000378,0.0,0.000378,0.000378,0.000378,1,1,72,88,2645.502686,0.0,0.0,0,Normal,Normal,Normal
913,1647343226.499756, e        ,udp,192.168.1.211,48960,192.168.1.21,53,2,144,CON,1647343226.500122,758,0.000366,0.000366,0.0,0.000366,0.000366,0.000366,1,1,72,72,2732.240479,0.0,0.0,0,Normal,Normal,Normal
914,1647343226.500447, e        ,tcp,192.168.1.211,45568,192.168.1.21,21,37,3119,sSEfF,1647343226.5459974,759,0.04555,0.04555,0.0,0.04555,0.04555,0.04555,18,19,1363,1756,790.340271,373.216248,395.170135,0,Normal,Normal,Normal
916,1647343226.505332, e        ,udp,192.168.1.21,13032,8.8.8.8,53,1,86,INT,1647343226.505332,761,0.0,0.0,0.0,0.0,0.0,0.0,1,0,86,0,0.0,0.0,0.0,0,Normal,Normal,Normal
917,1647343226.505716, e        ,tcp,192.168.1.11,58681,192.168.1.102,4444,2,134,sR,1647343226.506051,762,0.000335,0.000335,0.0,0.000335,0.000335,0.000335,1,1,74,60,2985.074707,0.0,0.0,1,Initial Access,Exploit Public Application,Exploit Public Application
918,1647343226.513564, e        ,tcp,192.168.1.11,58682,192.168.1.102,4444,2,134,sR,1647343226.5139186,763,0.000355,0.000355,0.0,0.000355,0.000355,0.000355,1,1,74,60,2816.9013670000004,0.0,0.0,1,Initial Access,Exploit Public Application,Exploit Public Application
919,1647343226.514793, e        ,tcp,192.168.1.11,58683,192.168.1.102,4444,2,134,sR,1647343226.5150561,764,0.000263,0.000263,0.0,0.000263,0.000263,0.000263,1,1,74,60,3802.281494,0.0,0.0,1,Initial Access,Exploit Public Application,Exploit Public Application
920,1647343226.520318, e        ,tcp,192.168.1.11,58684,192.168.1.102,4444,2,134,sR,1647343226.520334,765,1.6e-05,1.6e-05,0.0,1.6e-05,1.6e-05,1.6e-05,1,1,74,60,62500.0,0.0,0.0,1,Initial Access,Exploit Public Application,Exploit Public Application
923,1647343226.536918, e        ,tcp,192.168.1.21,20,192.168.1.211,37709,6,422,sSEfF,1647343226.539136,768,0.002218,0.002218,0.0,0.002218,0.002218,0.002218,4,2,282,140,2254.283203,1352.569946,450.856659,0,Normal,Normal,Normal
924,1647343226.5422132, e        ,tcp,192.168.1.21,20,192.168.1.211,39557,8,561,sSEfF,1647343226.544158,769,0.001945,0.001945,0.0,0.001945,0.001945,0.001945,5,3,355,206,3598.97168,2056.5551760000008,1028.2775880000004,0,Normal,Normal,Normal
925,1647343226.5462039, e        ,tcp,192.168.1.11,20,192.168.1.111,57857,6,422,sSEfF,1647343226.548417,770,0.002213,0.002213,0.0,0.002213,0.002213,0.002213,4,2,282,140,2259.376221,1355.625854,451.875275,0,Normal,Normal,Normal
926,1647343226.5499651, e        ,udp,192.168.1.211,38776,192.168.1.21,53,2,160,CON,1647343226.550257,771,0.000292,0.000292,0.0,0.000292,0.000292,0.000292,1,1,72,88,3424.657471,0.0,0.0,0,Normal,Normal,Normal
927,1647343226.54997, e        ,udp,192.168.1.211,38776,192.168.1.21,53,2,144,CON,1647343226.550262,772,0.000292,0.000292,0.0,0.000292,0.000292,0.000292,1,1,72,72,3424.657471,0.0,0.0,0,Normal,Normal,Normal
928,1647343226.5507052, e        ,tcp,192.168.1.211,45570,192.168.1.21,21,39,3284,sSEfF,1647343226.798127,773,0.247422,0.247422,0.0,0.247422,0.247422,0.247422,19,20,1444,1840,153.583755,72.750198,76.791878,0,Normal,Normal,Normal
929,1647343226.559804, e        ,tcp,192.168.1.11,58685,192.168.1.102,4444,2,134,sR,1647343226.5600839,774,0.00028,0.00028,0.0,0.00028,0.00028,0.00028,1,1,74,60,3571.428467,0.0,0.0,1,Initial Access,Exploit Public Application,Exploit Public Application
930,1647343226.564672, e        ,tcp,192.168.1.11,20,192.168.1.111,43663,8,561,sSEfF,1647343226.568746,775,0.004074,0.004074,0.0,0.004074,0.004074,0.004074,4,4,272,289,1718.2131350000002,736.377075,736.377075,0,Normal,Normal,Normal
931,1647343226.579667, e        ,tcp,192.168.1.11,58686,192.168.1.102,4444,2,134,sR,1647343226.579956,776,0.00028900000000000003,0.00028900000000000003,0.0,0.00028900000000000003,0.00028900000000000003,0.00028900000000000003,1,1,74,60,3460.207764,0.0,0.0,1,Initial Access,Exploit Public Application,Exploit Public Application
932,1647343226.580133, e        ,tcp,192.168.1.11,58687,192.168.1.102,4444,2,134,sR,1647343226.580277,777,0.000144,0.000144,0.0,0.000144,0.000144,0.000144,1,1,74,60,6944.444336,0.0,0.0,1,Initial Access,Exploit Public Application,Exploit Public Application
933,1647343226.580329, e        ,tcp,192.168.1.11,58688,192.168.1.102,4444,2,134,sR,1647343226.580432,778,0.000103,0.000103,0.0,0.000103,0.000103,0.000103,1,1,74,60,9708.738281,0.0,0.0,1,Initial Access,Exploit Public Application,Exploit Public Application
934,1647343226.695854, e        ,udp,192.168.1.111,39374,192.168.1.11,53,2,160,CON,1647343226.696128,779,0.00027400000000000005,0.00027400000000000005,0.0,0.00027400000000000005,0.00027400000000000005,0.00027400000000000005,1,1,72,88,3649.635254,0.0,0.0,0,Normal,Normal,Normal
935,1647343226.695884, e        ,udp,192.168.1.111,39374,192.168.1.11,53,2,144,CON,1647343226.696134,780,0.00025,0.00025,0.0,0.00025,0.00025,0.00025,1,1,72,72,3999.999756,0.0,0.0,0,Normal,Normal,Normal
936,1647343226.6964269, e        ,tcp,192.168.1.111,55416,192.168.1.11,80,10,1330,sSEfF,1647343226.699487,781,0.00306,0.00306,0.0,0.00306,0.00306,0.00306,6,4,557,773,2941.176514,1633.986938,980.392151,0,Normal,Normal,Normal
937,1647343226.699958, e        ,udp,192.168.1.111,49474,192.168.1.11,53,2,160,CON,1647343226.700269,782,0.000311,0.000311,0.0,0.000311,0.000311,0.000311,1,1,72,88,3215.434082,0.0,0.0,0,Normal,Normal,Normal
938,1647343226.699962, e        ,udp,192.168.1.111,49474,192.168.1.11,53,2,144,CON,1647343226.700274,783,0.000312,0.000312,0.0,0.000312,0.000312,0.000312,1,1,72,72,3205.128418,0.0,0.0,0,Normal,Normal,Normal
939,1647343226.700435, e        ,tcp,192.168.1.111,55418,192.168.1.11,80,10,1330,sSEfF,1647343226.702293,784,0.001858,0.001858,0.0,0.001858,0.001858,0.001858,6,4,557,773,4843.918457,2691.065674,1614.639404,0,Normal,Normal,Normal
940,1647343226.703012, e        ,udp,192.168.1.111,50825,192.168.1.11,53,2,160,CON,1647343226.703213,785,0.000201,0.000201,0.0,0.000201,0.000201,0.000201,1,1,72,88,4975.1245119999985,0.0,0.0,0,Normal,Normal,Normal
941,1647343226.703017, e        ,udp,192.168.1.111,50825,192.168.1.11,53,2,144,CON,1647343226.703312,786,0.000295,0.000295,0.0,0.000295,0.000295,0.000295,1,1,72,72,3389.830566,0.0,0.0,0,Normal,Normal,Normal
942,1647343226.703457, e        ,tcp,192.168.1.111,55420,192.168.1.11,80,10,1334,sSEfF,1647343226.705159,787,0.001702,0.001702,0.0,0.001702,0.001702,0.001702,6,4,559,775,5287.896484000001,2937.720215,1762.632202,0,Normal,Normal,Normal
943,1647343226.70605, e        ,udp,192.168.1.111,41712,192.168.1.11,53,2,160,CON,1647343226.706341,788,0.000291,0.000291,0.0,0.000291,0.000291,0.000291,1,1,72,88,3436.426025,0.0,0.0,0,Normal,Normal,Normal
944,1647343226.7060552, e        ,udp,192.168.1.111,41712,192.168.1.11,53,2,144,CON,1647343226.706346,789,0.000291,0.000291,0.0,0.000291,0.000291,0.000291,1,1,72,72,3436.426025,0.0,0.0,0,Normal,Normal,Normal
945,1647343226.706559, e        ,tcp,192.168.1.111,55422,192.168.1.11,80,10,1334,sSEfF,1647343226.708224,790,0.0016649999999999998,0.0016649999999999998,0.0,0.0016649999999999998,0.0016649999999999998,0.0016649999999999998,6,4,559,775,5405.4052729999985,3003.00293,1801.801758,0,Normal,Normal,Normal
946,1647343226.708916, e        ,udp,192.168.1.111,45497,192.168.1.11,53,2,160,CON,1647343226.709077,791,0.000161,0.000161,0.0,0.000161,0.000161,0.000161,1,1,72,88,6211.180176,0.0,0.0,0,Normal,Normal,Normal
947,1647343226.708919, e        ,udp,192.168.1.111,45497,192.168.1.11,53,2,144,CON,1647343226.70908,792,0.000161,0.000161,0.0,0.000161,0.000161,0.000161,1,1,72,72,6211.180176,0.0,0.0,0,Normal,Normal,Normal
948,1647343226.7092214, e        ,tcp,192.168.1.111,55424,192.168.1.11,80,10,1334,sSEfF,1647343226.710516,793,0.001295,0.001295,0.0,0.001295,0.001295,0.001295,6,4,559,775,6949.807129000002,3861.003906,2316.602295,0,Normal,Normal,Normal
949,1647343226.711332, e        ,udp,192.168.1.111,33143,192.168.1.11,53,2,160,CON,1647343226.711481,794,0.000149,0.000149,0.0,0.000149,0.000149,0.000149,1,1,72,88,6711.40918,0.0,0.0,0,Normal,Normal,Normal
950,1647343226.711335, e        ,udp,192.168.1.111,33143,192.168.1.11,53,2,144,CON,1647343226.711484,795,0.000149,0.000149,0.0,0.000149,0.000149,0.000149,1,1,72,72,6711.40918,0.0,0.0,0,Normal,Normal,Normal
951,1647343226.7116358, e        ,tcp,192.168.1.111,55426,192.168.1.11,80,10,1328,sSEfF,1647343226.712827,796,0.001191,0.001191,0.0,0.001191,0.001191,0.001191,6,4,556,772,7556.675293000001,4198.152832,2518.891602,0,Normal,Normal,Normal
952,1647343226.7135859, e        ,udp,192.168.1.111,54059,192.168.1.11,53,2,160,CON,1647343226.713809,797,0.000223,0.000223,0.0,0.000223,0.000223,0.000223,1,1,72,88,4484.305176,0.0,0.0,0,Normal,Normal,Normal
953,1647343226.713589, e        ,udp,192.168.1.111,54059,192.168.1.11,53,2,144,CON,1647343226.7138119,798,0.000223,0.000223,0.0,0.000223,0.000223,0.000223,1,1,72,72,4484.305176,0.0,0.0,0,Normal,Normal,Normal
954,1647343226.7139769, e        ,tcp,192.168.1.111,55428,192.168.1.11,80,10,1344,sSEfF,1647343226.716075,799,0.002098,0.002098,0.0,0.002098,0.002098,0.002098,6,4,564,780,4289.799805,2383.222168,1429.93335,0,Normal,Normal,Normal
955,1647343226.716708, e        ,udp,192.168.1.111,38363,192.168.1.11,53,2,160,CON,1647343226.7168539,800,0.000146,0.000146,0.0,0.000146,0.000146,0.000146,1,1,72,88,6849.314941,0.0,0.0,0,Normal,Normal,Normal
956,1647343226.716711, e        ,udp,192.168.1.111,38363,192.168.1.11,53,2,144,CON,1647343226.716858,801,0.000147,0.000147,0.0,0.000147,0.000147,0.000147,1,1,72,72,6802.721191,0.0,0.0,0,Normal,Normal,Normal
957,1647343226.717001, e        ,tcp,192.168.1.111,55430,192.168.1.11,80,10,1336,sSEfF,1647343226.718125,802,0.001124,0.001124,0.0,0.001124,0.001124,0.001124,6,4,560,776,8007.117676000002,4448.398926,2669.039307,0,Normal,Normal,Normal
958,1647343226.71893, e        ,udp,192.168.1.111,52161,192.168.1.11,53,2,160,CON,1647343226.719044,803,0.000114,0.000114,0.0,0.000114,0.000114,0.000114,1,1,72,88,8771.929688,0.0,0.0,0,Normal,Normal,Normal
959,1647343226.718932, e        ,udp,192.168.1.111,52161,192.168.1.11,53,2,144,CON,1647343226.719047,804,0.000115,0.000115,0.0,0.000115,0.000115,0.000115,1,1,72,72,8695.652344,0.0,0.0,0,Normal,Normal,Normal
960,1647343226.719188, e        ,tcp,192.168.1.111,55432,192.168.1.11,80,10,1334,sSEfF,1647343226.720833,805,0.001645,0.001645,0.0,0.001645,0.001645,0.001645,6,4,559,775,5471.125,3039.513672,1823.708252,0,Normal,Normal,Normal
962,1647343226.751154, e        ,udp,192.168.1.21,6883,8.8.8.8,53,1,86,INT,1647343226.751154,807,0.0,0.0,0.0,0.0,0.0,0.0,1,0,86,0,0.0,0.0,0.0,0,Normal,Normal,Normal
963,1647343226.786275, e        ,tcp,192.168.1.21,20,192.168.1.211,39243,6,422,sSEfF,1647343226.788635,808,0.00236,0.00236,0.0,0.00236,0.00236,0.00236,4,2,282,140,2118.644043,1271.186401,423.728821,0,Normal,Normal,Normal
964,1647343226.794105, e        ,tcp,192.168.1.21,20,192.168.1.211,50067,8,561,sSEfF,1647343226.796367,809,0.002262,0.002262,0.0,0.002262,0.002262,0.002262,4,4,272,289,3094.606445,1326.26001,1326.26001,0,Normal,Normal,Normal
967,1647343226.823549, e        ,tcp,192.168.1.11,58689,192.168.1.102,4444,2,134,sR,1647343226.823809,810,0.00026000000000000003,0.00026000000000000003,0.0,0.00026000000000000003,0.00026000000000000003,0.00026000000000000003,1,1,74,60,3846.153809,0.0,0.0,1,Initial Access,Exploit Public Application,Exploit Public Application
968,1647343226.835383, e        ,tcp,192.168.1.11,58690,192.168.1.102,4444,2,134,sR,1647343226.835607,811,0.000224,0.000224,0.0,0.000224,0.000224,0.000224,1,1,74,60,4464.285645,0.0,0.0,1,Initial Access,Exploit Public Application,Exploit Public Application
969,1647343226.845565, e        ,tcp,192.168.1.11,58691,192.168.1.102,4444,2,134,sR,1647343226.8456788,812,0.000114,0.000114,0.0,0.000114,0.000114,0.000114,1,1,74,60,8771.929688,0.0,0.0,1,Initial Access,Exploit Public Application,Exploit Public Application
970,1647343226.856245, e        ,tcp,192.168.1.11,58692,192.168.1.102,4444,2,134,sR,1647343226.856392,813,0.000147,0.000147,0.0,0.000147,0.000147,0.000147,1,1,74,60,6802.721191,0.0,0.0,1,Initial Access,Exploit Public Application,Exploit Public Application
971,1647343226.8566911, e        ,tcp,192.168.1.11,58693,192.168.1.102,4444,2,134,sR,1647343226.8568141,814,0.000123,0.000123,0.0,0.000123,0.000123,0.000123,1,1,74,60,8130.081055,0.0,0.0,1,Initial Access,Exploit Public Application,Exploit Public Application
972,1647343226.956687, e        ,tcp,192.168.1.11,58694,192.168.1.102,4444,2,134,sR,1647343226.956947,815,0.00026000000000000003,0.00026000000000000003,0.0,0.00026000000000000003,0.00026000000000000003,0.00026000000000000003,1,1,74,60,3846.153809,0.0,0.0,1,Initial Access,Exploit Public Application,Exploit Public Application
973,1647343227.042797, e        ,udp,192.168.1.103,123,60.248.114.17,123,1,90,REQ,1647343227.042797,340,0.0,0.0,0.0,0.0,0.0,0.0,1,0,90,0,0.0,0.0,0.0,0,Normal,Normal,Normal
975,1647343227.0874028, e        ,tcp,192.168.1.11,58695,192.168.1.102,4444,2,134,sR,1647343227.0876741,816,0.000271,0.000271,0.0,0.000271,0.000271,0.000271,1,1,74,60,3690.036865,0.0,0.0,1,Initial Access,Exploit Public Application,Exploit Public Application
977,1647343227.102625, e s      ,tcp,192.168.1.21,59074,192.168.1.164,514,60,8922,E,1647343227.924005,28,0.8213799999999999,0.8213799999999999,0.0,0.8213799999999999,0.8213799999999999,0.8213799999999999,30,30,6762,2160,71.83033,35.306435,35.306435,0,Normal,Normal,Normal
979,1647343227.239899, e        ,tcp,192.168.1.11,58696,192.168.1.102,4444,2,134,sR,1647343227.240062,817,0.00016299999999999998,0.00016299999999999998,0.0,0.00016299999999999998,0.00016299999999999998,0.00016299999999999998,1,1,74,60,6134.9692380000015,0.0,0.0,1,Initial Access,Exploit Public Application,Exploit Public Application
980,1647343227.266881, e        ,udp,192.168.1.211,57881,192.168.1.21,53,2,160,CON,1647343227.267184,818,0.000303,0.000303,0.0,0.000303,0.000303,0.000303,1,1,72,88,3300.329834,0.0,0.0,0,Normal,Normal,Normal
981,1647343227.266906, e        ,udp,192.168.1.211,57881,192.168.1.21,53,2,144,CON,1647343227.26719,819,0.000284,0.000284,0.0,0.000284,0.000284,0.000284,1,1,72,72,3521.126709000001,0.0,0.0,0,Normal,Normal,Normal
982,1647343227.268805, e        ,tcp,192.168.1.11,58697,192.168.1.102,4444,2,134,sR,1647343227.2690132,820,0.000208,0.000208,0.0,0.000208,0.000208,0.000208,1,1,74,60,4807.692383,0.0,0.0,1,Initial Access,Exploit Public Application,Exploit Public Application
983,1647343227.274241, e        ,tcp,192.168.1.211,40648,192.168.1.21,80,10,1330,sSEfF,1647343227.276027,821,0.001786,0.001786,0.0,0.001786,0.001786,0.001786,6,4,557,773,5039.193848,2799.552002,1679.731323,0,Normal,Normal,Normal
984,1647343227.276845, e        ,udp,192.168.1.211,55884,192.168.1.21,53,2,160,CON,1647343227.276947,822,0.000102,0.000102,0.0,0.000102,0.000102,0.000102,1,1,72,88,9803.921875,0.0,0.0,0,Normal,Normal,Normal
985,1647343227.2768528, e        ,udp,192.168.1.211,55884,192.168.1.21,53,2,144,CON,1647343227.277064,823,0.000211,0.000211,0.0,0.000211,0.000211,0.000211,1,1,72,72,4739.336426,0.0,0.0,0,Normal,Normal,Normal
986,1647343227.277247, e        ,tcp,192.168.1.211,40650,192.168.1.21,80,10,1330,sSEfF,1647343227.278615,824,0.001368,0.001368,0.0,0.001368,0.001368,0.001368,6,4,557,773,6578.947265999999,3654.970703,2192.982422,0,Normal,Normal,Normal
987,1647343227.279484, e        ,udp,192.168.1.211,46649,192.168.1.21,53,2,160,CON,1647343227.279582,825,9.8e-05,9.8e-05,0.0,9.8e-05,9.8e-05,9.8e-05,1,1,72,88,10204.082031,0.0,0.0,0,Normal,Normal,Normal
988,1647343227.279491, e        ,udp,192.168.1.211,46649,192.168.1.21,53,2,144,CON,1647343227.2795858,826,9.5e-05,9.5e-05,0.0,9.5e-05,9.5e-05,9.5e-05,1,1,72,72,10526.31543,0.0,0.0,0,Normal,Normal,Normal
989,1647343227.280185, e        ,tcp,192.168.1.211,40652,192.168.1.21,80,10,1334,sSEfF,1647343227.2902482,827,0.010063,0.010063,0.0,0.010063,0.010063,0.010063,6,4,559,775,894.3654789999998,496.86972,298.121826,0,Normal,Normal,Normal
990,1647343227.291116, e        ,udp,192.168.1.211,53911,192.168.1.21,53,2,160,CON,1647343227.2912116,828,9.6e-05,9.6e-05,0.0,9.6e-05,9.6e-05,9.6e-05,1,1,72,88,10416.666016,0.0,0.0,0,Normal,Normal,Normal
991,1647343227.291121, e        ,udp,192.168.1.211,53911,192.168.1.21,53,2,144,CON,1647343227.291216,829,9.5e-05,9.5e-05,0.0,9.5e-05,9.5e-05,9.5e-05,1,1,72,72,10526.31543,0.0,0.0,0,Normal,Normal,Normal
992,1647343227.291374, e        ,tcp,192.168.1.211,40654,192.168.1.21,80,10,1334,sSEfF,1647343227.292465,830,0.001091,0.001091,0.0,0.001091,0.001091,0.001091,6,4,559,775,8249.3125,4582.951172,2749.770752,0,Normal,Normal,Normal
993,1647343227.2925632, e        ,tcp,192.168.1.11,58698,192.168.1.102,4444,2,134,sR,1647343227.2929142,831,0.000351,0.000351,0.0,0.000351,0.000351,0.000351,1,1,74,60,2849.00293,0.0,0.0,1,Initial Access,Exploit Public Application,Exploit Public Application
