Rank,StartTime,Flgs,Proto,SrcAddr,Sport,DstAddr,Dport,TotPkts,TotBytes,State,LastTime,Seq,Dur,Mean,StdDev,Sum,Min,Max,SrcPkts,DstPkts,SrcBytes,DstBytes,Rate,SrcRate,DstRate,Label,Tactic,Technique,SubTechnique
1430,1637346522.187162, e        ,tcp,192.168.1.111,43246,192.168.1.11,80,10,1334,sSEfF,1637346522.191633,1258,0.004471,0.004471,0.0,0.004471,0.004471,0.004471,6,4,559,775,2012.972534,1118.318115,670.990845,0,Normal,Normal,Normal
1431,1637346522.192646, e        ,udp,192.168.1.111,39373,192.168.1.11,53,2,160,CON,1637346522.192808,1259,0.000162,0.000162,0.0,0.000162,0.000162,0.000162,1,1,72,88,6172.839844,0.0,0.0,0,Normal,Normal,Normal
1432,1637346522.192652, e        ,udp,192.168.1.111,39373,192.168.1.11,53,2,144,CON,1637346522.192916,1260,0.000264,0.000264,0.0,0.000264,0.000264,0.000264,1,1,72,72,3787.878662,0.0,0.0,0,Normal,Normal,Normal
1433,1637346522.193082, e        ,tcp,192.168.1.111,43248,192.168.1.11,80,10,1328,sSEfF,1637346522.194648,1261,0.001566,0.001566,0.0,0.001566,0.001566,0.001566,6,4,556,772,5747.126465,3192.8479,1915.70874,0,Normal,Normal,Normal
1434,1637346522.195587, e        ,udp,192.168.1.111,34897,192.168.1.11,53,2,160,CON,1637346522.19579,1262,0.000203,0.000203,0.0,0.000203,0.000203,0.000203,1,1,72,88,4926.1083979999985,0.0,0.0,0,Normal,Normal,Normal
1435,1637346522.1955929, e        ,udp,192.168.1.111,34897,192.168.1.11,53,2,144,CON,1637346522.1959019,1263,0.000309,0.000309,0.0,0.000309,0.000309,0.000309,1,1,72,72,3236.246094,0.0,0.0,0,Normal,Normal,Normal
1436,1637346522.196088, e        ,tcp,192.168.1.111,43250,192.168.1.11,80,10,1344,sSEfF,1637346522.1978462,1264,0.0017579999999999998,0.0017579999999999998,0.0,0.0017579999999999998,0.0017579999999999998,0.0017579999999999998,6,4,564,780,5119.4541020000015,2844.141113,1706.484619,0,Normal,Normal,Normal
1437,1637346522.199308, e        ,udp,192.168.1.111,34070,192.168.1.11,53,2,160,CON,1637346522.199436,1265,0.000128,0.000128,0.0,0.000128,0.000128,0.000128,1,1,72,88,7812.5,0.0,0.0,0,Normal,Normal,Normal
1438,1637346522.199314, e        ,udp,192.168.1.111,34070,192.168.1.11,53,2,144,CON,1637346522.199545,1266,0.000231,0.000231,0.0,0.000231,0.000231,0.000231,1,1,72,72,4329.004395,0.0,0.0,0,Normal,Normal,Normal
1439,1637346522.2011714, e        ,tcp,192.168.1.111,43252,192.168.1.11,80,10,1336,sSEfF,1637346522.202884,1267,0.001713,0.001713,0.0,0.001713,0.001713,0.001713,6,4,560,776,5253.94043,2918.855713,1751.313477,0,Normal,Normal,Normal
1440,1637346522.2038536, e        ,udp,192.168.1.111,32934,192.168.1.11,53,2,160,CON,1637346522.203966,1268,0.000112,0.000112,0.0,0.000112,0.000112,0.000112,1,1,72,88,8928.571289,0.0,0.0,0,Normal,Normal,Normal
1441,1637346522.20386, e        ,udp,192.168.1.111,32934,192.168.1.11,53,2,144,CON,1637346522.204036,1269,0.000176,0.000176,0.0,0.000176,0.000176,0.000176,1,1,72,72,5681.818359000001,0.0,0.0,0,Normal,Normal,Normal
1442,1637346522.20425, e        ,tcp,192.168.1.111,43254,192.168.1.11,80,10,1334,sSEfF,1637346522.205766,1270,0.001516,0.001516,0.0,0.001516,0.001516,0.001516,6,4,559,775,5936.675293,3298.153076,1978.891846,0,Normal,Normal,Normal
1443,1637346522.250495, e        ,udp,192.168.1.111,60933,192.168.1.11,53,2,160,CON,1637346522.25085,1271,0.000355,0.000355,0.0,0.000355,0.000355,0.000355,1,1,72,88,2816.9013670000004,0.0,0.0,0,Normal,Normal,Normal
1444,1637346522.250508, e        ,udp,192.168.1.111,60933,192.168.1.11,53,2,144,CON,1637346522.250999,1272,0.000491,0.000491,0.0,0.000491,0.000491,0.000491,1,1,72,72,2036.65979,0.0,0.0,0,Normal,Normal,Normal
1445,1637346522.251213, e        ,tcp,192.168.1.111,40688,192.168.1.11,21,37,3107,sSEfF,1637346522.298183,1273,0.04697,0.04697,0.0,0.04697,0.04697,0.04697,18,19,1359,1748,766.446716,361.933167,383.223358,0,Normal,Normal,Normal
1449,1637346522.288389, e        ,tcp,192.168.1.11,20,192.168.1.111,40765,6,422,sSEfF,1637346522.291582,1276,0.003193,0.003193,0.0,0.003193,0.003193,0.003193,4,2,282,140,1565.925415,939.555237,313.185089,0,Normal,Normal,Normal
1450,1637346522.2945552, e        ,tcp,192.168.1.11,20,192.168.1.111,41165,8,561,sSEfF,1637346522.2966108,1277,0.002056,0.002056,0.0,0.002056,0.002056,0.002056,5,3,355,206,3404.669189,1945.525269,972.762634,0,Normal,Normal,Normal
1451,1637346522.300761, e        ,udp,192.168.1.111,54032,192.168.1.11,53,2,160,CON,1637346522.300998,1278,0.000237,0.000237,0.0,0.000237,0.000237,0.000237,1,1,72,88,4219.40918,0.0,0.0,0,Normal,Normal,Normal
1452,1637346522.300768, e        ,udp,192.168.1.111,54032,192.168.1.11,53,2,144,CON,1637346522.301004,1279,0.000236,0.000236,0.0,0.000236,0.000236,0.000236,1,1,72,72,4237.288086,0.0,0.0,0,Normal,Normal,Normal
1453,1637346522.3024518, e        ,tcp,192.168.1.111,40690,192.168.1.11,21,39,3273,sSEfF,1637346522.54964,1280,0.247188,0.247188,0.0,0.247188,0.247188,0.247188,19,20,1441,1832,153.729141,72.819069,76.864571,0,Normal,Normal,Normal
1456,1637346522.507201, e        ,udp,192.168.1.200,55338,192.168.1.21,53,2,168,CON,1637346522.50779,1283,0.000589,0.000589,0.0,0.000589,0.000589,0.000589,1,1,76,92,1697.792847,0.0,0.0,0,Normal,Normal,Normal
1457,1637346522.508084, e        ,udp,192.168.1.200,55338,192.168.1.21,53,2,152,CON,1637346522.508491,1284,0.000407,0.000407,0.0,0.000407,0.000407,0.000407,1,1,76,76,2457.002441,0.0,0.0,0,Normal,Normal,Normal
1459,1637346522.529402, e        ,tcp,192.168.1.11,20,192.168.1.111,42341,6,422,sSEfF,1637346522.5311232,1285,0.001721,0.001721,0.0,0.001721,0.001721,0.001721,4,2,282,140,2905.287598,1743.172607,581.057556,0,Normal,Normal,Normal
1460,1637346522.5347831, e        ,tcp,192.168.1.11,20,192.168.1.111,51955,8,561,sSEfF,1637346522.546779,1286,0.011996,0.011996,0.0,0.011996,0.011996,0.011996,4,4,272,289,583.527832,250.083359,250.083359,0,Normal,Normal,Normal
1464,1637346523.069366, e        ,udp,192.168.1.211,48095,192.168.1.21,53,2,160,CON,1637346523.069767,1287,0.000401,0.000401,0.0,0.000401,0.000401,0.000401,1,1,72,88,2493.765625,0.0,0.0,0,Normal,Normal,Normal
1465,1637346523.06938, e        ,udp,192.168.1.211,48095,192.168.1.21,53,2,144,CON,1637346523.069769,1288,0.000389,0.000389,0.0,0.000389,0.000389,0.000389,1,1,72,72,2570.694092,0.0,0.0,0,Normal,Normal,Normal
1466,1637346523.071074, e        ,tcp,192.168.1.211,51884,192.168.1.21,21,37,3118,sSEfF,1637346523.108659,1289,0.037585,0.037585,0.0,0.037585,0.037585,0.037585,18,19,1362,1756,957.828857,452.308075,478.914429,0,Normal,Normal,Normal
1468,1637346523.073764, e        ,udp,192.168.1.21,57499,8.8.8.8,53,1,86,INT,1637346523.073764,1291,0.0,0.0,0.0,0.0,0.0,0.0,1,0,86,0,0.0,0.0,0.0,0,Normal,Normal,Normal
1469,1637346523.0800214, e        ,udp,192.168.1.211,54212,192.168.1.21,53,2,160,CON,1637346523.080293,1292,0.000272,0.000272,0.0,0.000272,0.000272,0.000272,1,1,72,88,3676.470459000001,0.0,0.0,0,Normal,Normal,Normal
1470,1637346523.080029, e        ,udp,192.168.1.211,54212,192.168.1.21,53,2,144,CON,1637346523.080297,1293,0.000268,0.000268,0.0,0.000268,0.000268,0.000268,1,1,72,72,3731.343262,0.0,0.0,0,Normal,Normal,Normal
1471,1637346523.0819108, e        ,tcp,192.168.1.211,43080,192.168.1.21,80,10,1330,sSEfF,1637346523.086228,1294,0.0043170000000000005,0.0043170000000000005,0.0,0.0043170000000000005,0.0043170000000000005,0.0043170000000000005,6,4,557,773,2084.781006,1158.21167,694.9270019999999,0,Normal,Normal,Normal
1472,1637346523.086979, e        ,udp,192.168.1.211,46301,192.168.1.21,53,2,160,CON,1637346523.0872688,1295,0.00029,0.00029,0.0,0.00029,0.00029,0.00029,1,1,72,88,3448.275879,0.0,0.0,0,Normal,Normal,Normal
1473,1637346523.086982, e        ,udp,192.168.1.211,46301,192.168.1.21,53,2,144,CON,1637346523.0874212,1296,0.000439,0.000439,0.0,0.000439,0.000439,0.000439,1,1,72,72,2277.904297,0.0,0.0,0,Normal,Normal,Normal
1474,1637346523.08759, e        ,tcp,192.168.1.211,43082,192.168.1.21,80,10,1330,sSEfF,1637346523.089303,1297,0.001713,0.001713,0.0,0.001713,0.001713,0.001713,6,4,557,773,5253.94043,2918.855713,1751.313477,0,Normal,Normal,Normal
1475,1637346523.090096, e        ,udp,192.168.1.211,53413,192.168.1.21,53,2,160,CON,1637346523.090329,1298,0.000233,0.000233,0.0,0.000233,0.000233,0.000233,1,1,72,88,4291.845703,0.0,0.0,0,Normal,Normal,Normal
1476,1637346523.090099, e        ,udp,192.168.1.211,53413,192.168.1.21,53,2,144,CON,1637346523.090384,1299,0.000285,0.000285,0.0,0.000285,0.000285,0.000285,1,1,72,72,3508.771973,0.0,0.0,0,Normal,Normal,Normal
1477,1637346523.090554, e        ,tcp,192.168.1.211,43084,192.168.1.21,80,10,1334,sSEfF,1637346523.093673,1300,0.003119,0.003119,0.0,0.003119,0.003119,0.003119,6,4,559,775,2885.540283,1603.0778810000004,961.846741,0,Normal,Normal,Normal
1478,1637346523.094573, e        ,udp,192.168.1.211,37630,192.168.1.21,53,2,160,CON,1637346523.095107,1301,0.000534,0.000534,0.0,0.000534,0.000534,0.000534,1,1,72,88,1872.65918,0.0,0.0,0,Normal,Normal,Normal
1479,1637346523.0945768, e        ,udp,192.168.1.211,37630,192.168.1.21,53,2,144,CON,1637346523.0963721,1302,0.001795,0.001795,0.0,0.001795,0.001795,0.001795,1,1,72,72,557.103027,0.0,0.0,0,Normal,Normal,Normal
1480,1637346523.096538, e        ,tcp,192.168.1.211,43086,192.168.1.21,80,10,1334,sSEfF,1637346523.09819,1303,0.001652,0.001652,0.0,0.001652,0.001652,0.001652,6,4,559,775,5447.941895,3026.634277,1815.980591,0,Normal,Normal,Normal
1481,1637346523.099169, e        ,udp,192.168.1.211,45533,192.168.1.21,53,2,160,CON,1637346523.0993528,1304,0.000184,0.000184,0.0,0.000184,0.000184,0.000184,1,1,72,88,5434.782715,0.0,0.0,0,Normal,Normal,Normal
1482,1637346523.099176, e        ,udp,192.168.1.211,45533,192.168.1.21,53,2,144,CON,1637346523.099433,1305,0.000257,0.000257,0.0,0.000257,0.000257,0.000257,1,1,72,72,3891.050537,0.0,0.0,0,Normal,Normal,Normal
1483,1637346523.099562, e        ,tcp,192.168.1.211,43088,192.168.1.21,80,10,1334,sSEfF,1637346523.102334,1306,0.002772,0.002772,0.0,0.002772,0.002772,0.002772,6,4,559,775,3246.753418,1803.751831,1082.251099,0,Normal,Normal,Normal
1484,1637346523.100462, e        ,tcp,192.168.1.21,20,192.168.1.211,46945,6,422,sSEfF,1637346523.102336,1307,0.001874,0.001874,0.0,0.001874,0.001874,0.001874,4,2,282,140,2668.0896,1600.853882,533.61792,0,Normal,Normal,Normal
1486,1637346523.102767, e        ,udp,192.168.1.211,50723,192.168.1.21,53,2,160,CON,1637346523.103385,1308,0.000618,0.000618,0.0,0.000618,0.000618,0.000618,1,1,72,88,1618.123047,0.0,0.0,0,Normal,Normal,Normal
1487,1637346523.102769, e        ,udp,192.168.1.211,50723,192.168.1.21,53,2,144,CON,1637346523.1033866,1309,0.000618,0.000618,0.0,0.000618,0.000618,0.000618,1,1,72,72,1618.123047,0.0,0.0,0,Normal,Normal,Normal
1488,1637346523.1037538, e        ,tcp,192.168.1.211,43090,192.168.1.21,80,10,1328,sSEfF,1637346523.106911,1310,0.003157,0.003157,0.0,0.003157,0.003157,0.003157,6,4,556,772,2850.8076170000004,1583.781982,950.269226,0,Normal,Normal,Normal
1489,1637346523.1054964, e        ,tcp,192.168.1.21,20,192.168.1.211,49741,8,561,sSEfF,1637346523.107261,1311,0.001765,0.001765,0.0,0.001765,0.001765,0.001765,5,3,355,206,3966.005615,2266.288818,1133.144409,0,Normal,Normal,Normal
1490,1637346523.109068, e        ,udp,192.168.1.211,35984,192.168.1.21,53,2,160,CON,1637346523.109194,1312,0.000126,0.000126,0.0,0.000126,0.000126,0.000126,1,1,72,88,7936.507812000002,0.0,0.0,0,Normal,Normal,Normal
1491,1637346523.1090698, e        ,udp,192.168.1.211,35984,192.168.1.21,53,2,144,CON,1637346523.1091962,1313,0.000126,0.000126,0.0,0.000126,0.000126,0.000126,1,1,72,72,7936.507812000002,0.0,0.0,0,Normal,Normal,Normal
1492,1637346523.109332, e        ,tcp,192.168.1.211,43092,192.168.1.21,80,10,1344,sSEfF,1637346523.1104536,1314,0.0011220000000000002,0.0011220000000000002,0.0,0.0011220000000000002,0.0011220000000000002,0.0011220000000000002,6,4,564,780,8021.390137,4456.3276369999985,2673.796631,0,Normal,Normal,Normal
1493,1637346523.111201, e        ,udp,192.168.1.211,43493,192.168.1.21,53,2,160,CON,1637346523.111316,1315,0.000115,0.000115,0.0,0.000115,0.000115,0.000115,1,1,72,88,8695.652344,0.0,0.0,0,Normal,Normal,Normal
1494,1637346523.111203, e        ,udp,192.168.1.211,43493,192.168.1.21,53,2,144,CON,1637346523.112641,1316,0.001438,0.001438,0.0,0.001438,0.001438,0.001438,1,1,72,72,695.4102780000002,0.0,0.0,0,Normal,Normal,Normal
1495,1637346523.112646, e        ,tcp,192.168.1.211,43094,192.168.1.21,80,10,1336,sSEfF,1637346523.1141038,1317,0.001458,0.001458,0.0,0.001458,0.001458,0.001458,6,4,560,776,6172.839355,3429.355225,2057.613037,0,Normal,Normal,Normal
1496,1637346523.112771, e        ,udp,192.168.1.211,42893,192.168.1.21,53,2,160,CON,1637346523.112909,1318,0.000138,0.000138,0.0,0.000138,0.000138,0.000138,1,1,72,88,7246.376465,0.0,0.0,0,Normal,Normal,Normal
1497,1637346523.112772, e        ,udp,192.168.1.211,42893,192.168.1.21,53,2,144,CON,1637346523.112911,1319,0.000139,0.000139,0.0,0.000139,0.000139,0.000139,1,1,72,72,7194.244629000002,0.0,0.0,0,Normal,Normal,Normal
1498,1637346523.113259, e        ,tcp,192.168.1.211,51902,192.168.1.21,21,39,3285,sSEfF,1637346523.351433,1320,0.238174,0.238174,0.0,0.238174,0.238174,0.238174,19,20,1445,1840,159.547211,75.574997,79.773605,0,Normal,Normal,Normal
1499,1637346523.114916, e        ,udp,192.168.1.211,45496,192.168.1.21,53,2,160,CON,1637346523.115035,1321,0.000119,0.000119,0.0,0.000119,0.000119,0.000119,1,1,72,88,8403.361328,0.0,0.0,0,Normal,Normal,Normal
1500,1637346523.114921, e        ,udp,192.168.1.211,45496,192.168.1.21,53,2,144,CON,1637346523.1150384,1322,0.000117,0.000117,0.0,0.000117,0.000117,0.000117,1,1,72,72,8547.008789,0.0,0.0,0,Normal,Normal,Normal
1501,1637346523.115195, e        ,tcp,192.168.1.211,43098,192.168.1.21,80,10,1334,sSEfF,1637346523.116351,1323,0.001156,0.001156,0.0,0.001156,0.001156,0.001156,6,4,559,775,7785.467285,4325.259765999999,2595.155762000001,0,Normal,Normal,Normal
1506,1637346523.3144438, e        ,udp,192.168.1.21,23248,8.8.8.8,53,1,86,INT,1637346523.3144438,1325,0.0,0.0,0.0,0.0,0.0,0.0,1,0,86,0,0.0,0.0,0.0,0,Normal,Normal,Normal
1507,1637346523.342609, e        ,tcp,192.168.1.21,20,192.168.1.211,60365,6,422,sSEfF,1637346523.3450036,1326,0.002395,0.002395,0.0,0.002395,0.002395,0.002395,4,2,282,140,2087.6826170000004,1252.6096189999996,417.53653,0,Normal,Normal,Normal
1508,1637346523.3483481, e        ,tcp,192.168.1.21,20,192.168.1.211,37357,8,561,sSEfF,1637346523.3501134,1327,0.001765,0.001765,0.0,0.001765,0.001765,0.001765,4,4,272,289,3966.005615,1699.716675,1699.716675,0,Normal,Normal,Normal
1509,1637346523.445117, e        ,udp,192.168.1.212,49487,192.168.1.11,53,2,160,CON,1637346523.445548,1328,0.000431,0.000431,0.0,0.000431,0.000431,0.000431,1,1,72,88,2320.185547,0.0,0.0,0,Normal,Normal,Normal
1510,1637346523.445133, e        ,udp,192.168.1.212,49487,192.168.1.11,53,2,144,CON,1637346523.445685,1329,0.000552,0.000552,0.0,0.000552,0.000552,0.000552,1,1,72,72,1811.594116,0.0,0.0,0,Normal,Normal,Normal
1511,1637346523.4459221, e        ,tcp,192.168.1.212,40548,192.168.1.11,21,37,3119,sSEfF,1637346523.492358,1330,0.046436,0.046436,0.0,0.046436,0.046436,0.046436,18,19,1363,1756,775.260559,366.095276,387.63028,0,Normal,Normal,Normal
1514,1637346523.4832606, e        ,tcp,192.168.1.11,20,192.168.1.212,53913,6,422,sSEfF,1637346523.4854279,1333,0.002167,0.002167,0.0,0.002167,0.002167,0.002167,4,2,282,140,2307.337402,1384.402466,461.467468,0,Normal,Normal,Normal
1515,1637346523.488492, e        ,tcp,192.168.1.11,20,192.168.1.212,51537,8,561,sSEfF,1637346523.490612,1334,0.00212,0.00212,0.0,0.00212,0.00212,0.00212,5,3,355,206,3301.886719,1886.792358,943.396179,0,Normal,Normal,Normal
1516,1637346523.495115, e        ,udp,192.168.1.212,49600,192.168.1.11,53,2,160,CON,1637346523.4952474,1335,0.000132,0.000132,0.0,0.000132,0.000132,0.000132,1,1,72,88,7575.757323999998,0.0,0.0,0,Normal,Normal,Normal
1517,1637346523.4951198, e        ,udp,192.168.1.212,49600,192.168.1.11,53,2,144,CON,1637346523.49525,1336,0.00013000000000000002,0.00013000000000000002,0.0,0.00013000000000000002,0.00013000000000000002,0.00013000000000000002,1,1,72,72,7692.307617,0.0,0.0,0,Normal,Normal,Normal
1518,1637346523.4955812, e        ,tcp,192.168.1.212,40550,192.168.1.11,21,39,3285,sSEfF,1637346523.737069,1337,0.241488,0.241488,0.0,0.241488,0.241488,0.241488,19,20,1445,1840,157.35771200000005,74.537865,78.67885600000002,0,Normal,Normal,Normal
1519,1637346523.512491, e        ,udp,192.168.1.200,48125,192.168.1.21,53,2,168,CON,1637346523.5128891,1338,0.000398,0.000398,0.0,0.000398,0.000398,0.000398,1,1,76,92,2512.5627440000007,0.0,0.0,0,Normal,Normal,Normal
1520,1637346523.5124972, e        ,udp,192.168.1.200,48125,192.168.1.21,53,2,152,CON,1637346523.512891,1339,0.000394,0.000394,0.0,0.000394,0.000394,0.000394,1,1,76,76,2538.071045,0.0,0.0,0,Normal,Normal,Normal
1527,1637346523.7273061, e        ,tcp,192.168.1.11,20,192.168.1.212,53423,6,422,sSEfF,1637346523.729248,1344,0.001942,0.001942,0.0,0.001942,0.001942,0.001942,4,2,282,140,2574.665283,1544.799194,514.933044,0,Normal,Normal,Normal
1528,1637346523.728359, e        ,udp,192.168.1.212,33626,192.168.1.11,53,2,160,CON,1637346523.728437,1345,7.8e-05,7.8e-05,0.0,7.8e-05,7.8e-05,7.8e-05,1,1,72,88,12820.513672,0.0,0.0,0,Normal,Normal,Normal
1529,1637346523.728366, e        ,udp,192.168.1.212,33626,192.168.1.11,53,2,144,CON,1637346523.728441,1346,7.5e-05,7.5e-05,0.0,7.5e-05,7.5e-05,7.5e-05,1,1,72,72,13333.333008,0.0,0.0,0,Normal,Normal,Normal
1530,1637346523.728741, e        ,tcp,192.168.1.212,50570,192.168.1.11,80,10,1330,sSEfF,1637346523.73103,1347,0.002289,0.002289,0.0,0.002289,0.002289,0.002289,6,4,557,773,3931.848145,2184.360107,1310.615967,0,Normal,Normal,Normal
1531,1637346523.73231, e        ,udp,192.168.1.212,60980,192.168.1.11,53,2,160,CON,1637346523.732498,1348,0.000188,0.000188,0.0,0.000188,0.000188,0.000188,1,1,72,88,5319.148926,0.0,0.0,0,Normal,Normal,Normal
1532,1637346523.7323198, e        ,udp,192.168.1.212,60980,192.168.1.11,53,2,144,CON,1637346523.732503,1349,0.000183,0.000183,0.0,0.000183,0.000183,0.000183,1,1,72,72,5464.480957,0.0,0.0,0,Normal,Normal,Normal
1533,1637346523.732683, e        ,tcp,192.168.1.212,50572,192.168.1.11,80,10,1330,sSEfF,1637346523.734313,1350,0.0016300000000000002,0.0016300000000000002,0.0,0.0016300000000000002,0.0016300000000000002,0.0016300000000000002,6,4,557,773,5521.472656,3067.484863,1840.490845,0,Normal,Normal,Normal
1534,1637346523.733825, e        ,tcp,192.168.1.11,20,192.168.1.212,59361,8,561,sSEfF,1637346523.735679,1351,0.001854,0.001854,0.0,0.001854,0.001854,0.001854,4,4,272,289,3775.620117,1618.122925,1618.122925,0,Normal,Normal,Normal
1535,1637346523.736473, e        ,udp,192.168.1.212,60442,192.168.1.11,53,2,160,CON,1637346523.736558,1352,8.499999999999999e-05,8.499999999999999e-05,0.0,8.499999999999999e-05,8.499999999999999e-05,8.499999999999999e-05,1,1,72,88,11764.706055,0.0,0.0,0,Normal,Normal,Normal
1536,1637346523.736476, e        ,udp,192.168.1.212,60442,192.168.1.11,53,2,144,CON,1637346523.7366571,1353,0.000181,0.000181,0.0,0.000181,0.000181,0.000181,1,1,72,72,5524.861816,0.0,0.0,0,Normal,Normal,Normal
1537,1637346523.738766, e        ,tcp,192.168.1.212,50574,192.168.1.11,80,10,1334,sSEfF,1637346523.740173,1354,0.001407,0.001407,0.0,0.001407,0.001407,0.001407,6,4,559,775,6396.588379,3553.660156000001,2132.196045,0,Normal,Normal,Normal
1538,1637346523.741154, e        ,udp,192.168.1.212,51499,192.168.1.11,53,2,160,CON,1637346523.741272,1355,0.000118,0.000118,0.0,0.000118,0.000118,0.000118,1,1,72,88,8474.576172,0.0,0.0,0,Normal,Normal,Normal
1539,1637346523.7411606, e        ,udp,192.168.1.212,51499,192.168.1.11,53,2,144,CON,1637346523.741275,1356,0.000114,0.000114,0.0,0.000114,0.000114,0.000114,1,1,72,72,8771.929688,0.0,0.0,0,Normal,Normal,Normal
1540,1637346523.741765, e        ,tcp,192.168.1.212,50576,192.168.1.11,80,10,1334,sSEfF,1637346523.743252,1357,0.0014869999999999998,0.0014869999999999998,0.0,0.0014869999999999998,0.0014869999999999998,0.0014869999999999998,6,4,559,775,6052.45459,3362.474609000001,2017.484863,0,Normal,Normal,Normal
1542,1637346523.744255, e        ,udp,192.168.1.212,46708,192.168.1.11,53,2,160,CON,1637346523.744383,1359,0.000128,0.000128,0.0,0.000128,0.000128,0.000128,1,1,72,88,7812.5,0.0,0.0,0,Normal,Normal,Normal
1543,1637346523.744262, e        ,udp,192.168.1.212,46708,192.168.1.11,53,2,144,CON,1637346523.744522,1360,0.00026000000000000003,0.00026000000000000003,0.0,0.00026000000000000003,0.00026000000000000003,0.00026000000000000003,1,1,72,72,3846.153809,0.0,0.0,0,Normal,Normal,Normal
1544,1637346523.7447119, e        ,tcp,192.168.1.212,50578,192.168.1.11,80,10,1334,sSEfF,1637346523.746222,1361,0.00151,0.00151,0.0,0.00151,0.00151,0.00151,6,4,559,775,5960.2651369999985,3311.2583010000008,1986.755005,0,Normal,Normal,Normal
1545,1637346523.747344, e        ,udp,192.168.1.212,57746,192.168.1.11,53,2,160,CON,1637346523.747352,1362,8e-06,8e-06,0.0,8e-06,8e-06,8e-06,1,1,72,88,125000.0,0.0,0.0,0,Normal,Normal,Normal
