Rank,StartTime,Flgs,Proto,SrcAddr,Sport,DstAddr,Dport,TotPkts,TotBytes,State,LastTime,Seq,Dur,Mean,StdDev,Sum,Min,Max,SrcPkts,DstPkts,SrcBytes,DstBytes,Rate,SrcRate,DstRate,Label,Tactic,Technique,SubTechnique
1259,1637318905.053358, e        ,tcp,192.168.1.111,41060,192.168.1.11,80,10,1334,sSEfF,1637318905.055067,1097,0.001709,0.001709,0.0,0.001709,0.001709,0.001709,6,4,559,775,5266.237793,2925.6875,1755.412598,0,Normal,Normal,Normal
1260,1637318905.055974, e        ,udp,192.168.1.111,59621,192.168.1.11,53,2,160,CON,1637318905.05632,1098,0.000346,0.000346,0.0,0.000346,0.000346,0.000346,1,1,72,88,2890.173584,0.0,0.0,0,Normal,Normal,Normal
1261,1637318905.055979, e        ,udp,192.168.1.111,59621,192.168.1.11,53,2,144,CON,1637318905.056367,1099,0.000388,0.000388,0.0,0.000388,0.000388,0.000388,1,1,72,72,2577.31958,0.0,0.0,0,Normal,Normal,Normal
1262,1637318905.056571, e        ,tcp,192.168.1.111,41062,192.168.1.11,80,10,1334,sSEfF,1637318905.058124,1100,0.001553,0.001553,0.0,0.001553,0.001553,0.001553,6,4,559,775,5795.2353520000015,3219.575195,1931.745117,0,Normal,Normal,Normal
1263,1637318905.059081, e        ,udp,192.168.1.111,59470,192.168.1.11,53,2,160,CON,1637318905.0594141,1101,0.000333,0.000333,0.0,0.000333,0.000333,0.000333,1,1,72,88,3003.00293,0.0,0.0,0,Normal,Normal,Normal
1264,1637318905.059083, e        ,udp,192.168.1.111,59470,192.168.1.11,53,2,144,CON,1637318905.0594606,1102,0.000378,0.000378,0.0,0.000378,0.000378,0.000378,1,1,72,72,2645.502686,0.0,0.0,0,Normal,Normal,Normal
1265,1637318905.0596714, e        ,tcp,192.168.1.111,41064,192.168.1.11,80,10,1334,sSEfF,1637318905.062928,1103,0.003257,0.003257,0.0,0.003257,0.003257,0.003257,6,4,559,775,2763.279297,1535.155151,921.093079,0,Normal,Normal,Normal
1266,1637318905.06376, e        ,udp,192.168.1.111,38097,192.168.1.11,53,2,160,CON,1637318905.063956,1104,0.000196,0.000196,0.0,0.000196,0.000196,0.000196,1,1,72,88,5102.041015999999,0.0,0.0,0,Normal,Normal,Normal
1267,1637318905.063762, e        ,udp,192.168.1.111,38097,192.168.1.11,53,2,144,CON,1637318905.0640302,1105,0.000268,0.000268,0.0,0.000268,0.000268,0.000268,1,1,72,72,3731.343262,0.0,0.0,0,Normal,Normal,Normal
1268,1637318905.064195, e        ,tcp,192.168.1.111,41066,192.168.1.11,80,10,1328,sSEfF,1637318905.066217,1106,0.002022,0.002022,0.0,0.002022,0.002022,0.002022,6,4,556,772,4451.038574,2472.799072,1483.679443,0,Normal,Normal,Normal
1269,1637318905.06722, e        ,udp,192.168.1.111,60946,192.168.1.11,53,2,160,CON,1637318905.067442,1107,0.00022200000000000006,0.00022200000000000006,0.0,0.00022200000000000006,0.00022200000000000006,0.00022200000000000006,1,1,72,88,4504.504395,0.0,0.0,0,Normal,Normal,Normal
1270,1637318905.067222, e        ,udp,192.168.1.111,60946,192.168.1.11,53,2,144,CON,1637318905.0674849,1108,0.000263,0.000263,0.0,0.000263,0.000263,0.000263,1,1,72,72,3802.281494,0.0,0.0,0,Normal,Normal,Normal
1271,1637318905.067677, e        ,tcp,192.168.1.111,41068,192.168.1.11,80,10,1344,sSEfF,1637318905.06895,1109,0.001273,0.001273,0.0,0.001273,0.001273,0.001273,6,4,564,780,7069.913573999998,3927.729736,2356.637695,0,Normal,Normal,Normal
1272,1637318905.0698464, e        ,udp,192.168.1.111,58692,192.168.1.11,53,2,160,CON,1637318905.069948,1110,0.000102,0.000102,0.0,0.000102,0.000102,0.000102,1,1,72,88,9803.921875,0.0,0.0,0,Normal,Normal,Normal
1273,1637318905.06985, e        ,udp,192.168.1.111,58692,192.168.1.11,53,2,144,CON,1637318905.070011,1111,0.000161,0.000161,0.0,0.000161,0.000161,0.000161,1,1,72,72,6211.180176,0.0,0.0,0,Normal,Normal,Normal
1274,1637318905.0701606, e        ,tcp,192.168.1.111,41070,192.168.1.11,80,10,1336,sSEfF,1637318905.071435,1112,0.001274,0.001274,0.0,0.001274,0.001274,0.001274,6,4,560,776,7064.36377,3924.646729,2354.788086,0,Normal,Normal,Normal
1275,1637318905.072315, e        ,udp,192.168.1.111,49844,192.168.1.11,53,2,160,CON,1637318905.072447,1113,0.000132,0.000132,0.0,0.000132,0.000132,0.000132,1,1,72,88,7575.757323999998,0.0,0.0,0,Normal,Normal,Normal
1276,1637318905.07232, e        ,udp,192.168.1.111,49844,192.168.1.11,53,2,144,CON,1637318905.072515,1114,0.000195,0.000195,0.0,0.000195,0.000195,0.000195,1,1,72,72,5128.205078,0.0,0.0,0,Normal,Normal,Normal
1277,1637318905.0726619, e        ,tcp,192.168.1.111,41072,192.168.1.11,80,10,1334,sSEfF,1637318905.073924,1115,0.001262,0.001262,0.0,0.001262,0.001262,0.001262,6,4,559,775,7131.537598000001,3961.965332,2377.179199,0,Normal,Normal,Normal
1281,1637318905.307749, e        ,udp,192.168.1.211,34878,192.168.1.21,53,2,160,CON,1637318905.3081946,1116,0.000446,0.000446,0.0,0.000446,0.000446,0.000446,1,1,72,88,2242.152588,0.0,0.0,0,Normal,Normal,Normal
1282,1637318905.3077679, e        ,udp,192.168.1.211,34878,192.168.1.21,53,2,144,CON,1637318905.308202,1117,0.000434,0.000434,0.0,0.000434,0.000434,0.000434,1,1,72,72,2304.147461,0.0,0.0,0,Normal,Normal,Normal
1283,1637318905.308452, e        ,tcp,192.168.1.211,49698,192.168.1.21,21,37,3120,sSEfF,1637318905.35019,1118,0.041738,0.041738,0.0,0.041738,0.041738,0.041738,18,19,1364,1756,862.523376,407.302704,431.261688,0,Normal,Normal,Normal
1285,1637318905.313078, e        ,udp,192.168.1.21,21163,8.8.8.8,53,1,86,INT,1637318905.313078,1120,0.0,0.0,0.0,0.0,0.0,0.0,1,0,86,0,0.0,0.0,0.0,0,Normal,Normal,Normal
1286,1637318905.341155, e        ,tcp,192.168.1.21,20,192.168.1.211,37033,6,422,sSEfF,1637318905.3428528,1121,0.001698,0.001698,0.0,0.001698,0.001698,0.001698,4,2,282,140,2944.640625,1766.784424,588.928162,0,Normal,Normal,Normal
1287,1637318905.3458312, e        ,tcp,192.168.1.21,20,192.168.1.211,38557,8,561,sSEfF,1637318905.350169,1122,0.004338,0.004338,0.0,0.004338,0.004338,0.004338,5,3,355,206,1613.646851,922.083923,461.041962,0,Normal,Normal,Normal
1288,1637318905.352743, e        ,udp,192.168.1.211,49346,192.168.1.21,53,2,160,CON,1637318905.353126,1123,0.000383,0.000383,0.0,0.000383,0.000383,0.000383,1,1,72,88,2610.966064,0.0,0.0,0,Normal,Normal,Normal
1289,1637318905.35275, e        ,udp,192.168.1.211,49346,192.168.1.21,53,2,144,CON,1637318905.35313,1124,0.00038,0.00038,0.0,0.00038,0.00038,0.00038,1,1,72,72,2631.578857,0.0,0.0,0,Normal,Normal,Normal
1290,1637318905.353452, e        ,tcp,192.168.1.211,49700,192.168.1.21,21,39,3285,sSEfF,1637318905.591084,1125,0.237632,0.237632,0.0,0.237632,0.237632,0.237632,19,20,1445,1840,159.911118,75.747375,79.955559,0,Normal,Normal,Normal
1292,1637318905.554695, e        ,udp,192.168.1.21,59864,8.8.8.8,53,1,86,INT,1637318905.554695,1127,0.0,0.0,0.0,0.0,0.0,0.0,1,0,86,0,0.0,0.0,0.0,0,Normal,Normal,Normal
1293,1637318905.582036, e        ,tcp,192.168.1.21,20,192.168.1.211,45453,6,422,sSEfF,1637318905.583655,1128,0.0016190000000000002,0.0016190000000000002,0.0,0.0016190000000000002,0.0016190000000000002,0.0016190000000000002,4,2,282,140,3088.326172,1852.995728,617.665222,0,Normal,Normal,Normal
1294,1637318905.587306, e        ,tcp,192.168.1.21,20,192.168.1.211,49897,8,561,sSEfF,1637318905.588868,1129,0.001562,0.001562,0.0,0.001562,0.001562,0.001562,4,4,272,289,4481.434082,1920.614624,1920.614624,0,Normal,Normal,Normal
1295,1637318906.033342, e        ,udp,192.168.1.212,45494,192.168.1.11,53,2,160,CON,1637318906.033944,1130,0.000602,0.000602,0.0,0.000602,0.000602,0.000602,1,1,72,88,1661.129639,0.0,0.0,0,Normal,Normal,Normal
1296,1637318906.033364, e        ,udp,192.168.1.212,45494,192.168.1.11,53,2,144,CON,1637318906.0339491,1131,0.000585,0.000585,0.0,0.000585,0.000585,0.000585,1,1,72,72,1709.401733,0.0,0.0,0,Normal,Normal,Normal
1297,1637318906.0343401, e        ,tcp,192.168.1.212,38356,192.168.1.11,21,37,3120,sSEfF,1637318906.0747714,1132,0.040431,0.040431,0.0,0.040431,0.040431,0.040431,18,19,1364,1756,890.405884,420.46945199999993,445.202942,0,Normal,Normal,Normal
1301,1637318906.067576, e        ,tcp,192.168.1.11,20,192.168.1.212,39157,6,422,sSEfF,1637318906.069145,1135,0.001569,0.001569,0.0,0.001569,0.001569,0.001569,4,2,282,140,3186.743164,1912.045898,637.3486330000002,0,Normal,Normal,Normal
1302,1637318906.07163, e        ,tcp,192.168.1.11,20,192.168.1.212,53187,8,561,sSEfF,1637318906.073412,1136,0.001782,0.001782,0.0,0.001782,0.001782,0.001782,5,3,355,206,3928.170654,2244.668945,1122.334473,0,Normal,Normal,Normal
1303,1637318906.077451, e        ,udp,192.168.1.212,40691,192.168.1.11,53,2,160,CON,1637318906.077671,1137,0.00022,0.00022,0.0,0.00022,0.00022,0.00022,1,1,72,88,4545.45459,0.0,0.0,0,Normal,Normal,Normal
1304,1637318906.077457, e        ,udp,192.168.1.212,40691,192.168.1.11,53,2,144,CON,1637318906.077674,1138,0.000217,0.000217,0.0,0.000217,0.000217,0.000217,1,1,72,72,4608.294922,0.0,0.0,0,Normal,Normal,Normal
1305,1637318906.077993, e        ,tcp,192.168.1.212,38358,192.168.1.11,21,40,3349,sSEfF,1637318906.328617,1139,0.250624,0.250624,0.0,0.250624,0.250624,0.250624,20,20,1509,1840,155.61158799999995,75.810776,75.810776,0,Normal,Normal,Normal
1306,1637318906.160358, e        ,udp,192.168.1.211,56847,192.168.1.21,53,2,160,CON,1637318906.1606526,1140,0.000295,0.000295,0.0,0.000295,0.000295,0.000295,1,1,72,88,3389.830566,0.0,0.0,0,Normal,Normal,Normal
1307,1637318906.160382, e        ,udp,192.168.1.211,56847,192.168.1.21,53,2,144,CON,1637318906.16066,1141,0.000278,0.000278,0.0,0.000278,0.000278,0.000278,1,1,72,72,3597.122314,0.0,0.0,0,Normal,Normal,Normal
1308,1637318906.160986, e        ,tcp,192.168.1.211,40896,192.168.1.21,80,10,1330,sSEfF,1637318906.16309,1142,0.002104,0.002104,0.0,0.002104,0.002104,0.002104,6,4,557,773,4277.566406,2376.426025,1425.855591,0,Normal,Normal,Normal
1309,1637318906.1642618, e        ,udp,192.168.1.211,41373,192.168.1.21,53,2,160,CON,1637318906.164485,1143,0.000223,0.000223,0.0,0.000223,0.000223,0.000223,1,1,72,88,4484.305176,0.0,0.0,0,Normal,Normal,Normal
1310,1637318906.164272, e        ,udp,192.168.1.211,41373,192.168.1.21,53,2,144,CON,1637318906.16449,1144,0.000218,0.000218,0.0,0.000218,0.000218,0.000218,1,1,72,72,4587.1557619999985,0.0,0.0,0,Normal,Normal,Normal
1311,1637318906.164803, e        ,tcp,192.168.1.211,40898,192.168.1.21,80,10,1330,sSEfF,1637318906.1674669,1145,0.002664,0.002664,0.0,0.002664,0.002664,0.002664,6,4,557,773,3378.378418,1876.876831,1126.126099,0,Normal,Normal,Normal
1312,1637318906.168382, e        ,udp,192.168.1.211,49687,192.168.1.21,53,2,160,CON,1637318906.168644,1146,0.000262,0.000262,0.0,0.000262,0.000262,0.000262,1,1,72,88,3816.794189,0.0,0.0,0,Normal,Normal,Normal
1313,1637318906.168385, e        ,udp,192.168.1.211,49687,192.168.1.21,53,2,144,CON,1637318906.168647,1147,0.000262,0.000262,0.0,0.000262,0.000262,0.000262,1,1,72,72,3816.794189,0.0,0.0,0,Normal,Normal,Normal
1314,1637318906.1689, e        ,tcp,192.168.1.211,40900,192.168.1.21,80,10,1334,sSEfF,1637318906.170526,1148,0.001626,0.001626,0.0,0.001626,0.001626,0.001626,6,4,559,775,5535.055176,3075.030762000001,1845.018433,0,Normal,Normal,Normal
1315,1637318906.171497, e        ,udp,192.168.1.211,45983,192.168.1.21,53,2,160,CON,1637318906.171758,1149,0.000261,0.000261,0.0,0.000261,0.000261,0.000261,1,1,72,88,3831.41748,0.0,0.0,0,Normal,Normal,Normal
1316,1637318906.171501, e        ,udp,192.168.1.211,45983,192.168.1.21,53,2,144,CON,1637318906.171761,1150,0.00026000000000000003,0.00026000000000000003,0.0,0.00026000000000000003,0.00026000000000000003,0.00026000000000000003,1,1,72,72,3846.153809,0.0,0.0,0,Normal,Normal,Normal
1317,1637318906.171962, e        ,tcp,192.168.1.211,40902,192.168.1.21,80,10,1334,sSEfF,1637318906.173482,1151,0.00152,0.00152,0.0,0.00152,0.00152,0.00152,6,4,559,775,5921.052246,3289.473633,1973.684204,0,Normal,Normal,Normal
1318,1637318906.174491, e        ,udp,192.168.1.211,49630,192.168.1.21,53,2,160,CON,1637318906.174658,1152,0.000167,0.000167,0.0,0.000167,0.000167,0.000167,1,1,72,88,5988.023926,0.0,0.0,0,Normal,Normal,Normal
1319,1637318906.174495, e        ,udp,192.168.1.211,49630,192.168.1.21,53,2,144,CON,1637318906.174717,1153,0.00022200000000000006,0.00022200000000000006,0.0,0.00022200000000000006,0.00022200000000000006,0.00022200000000000006,1,1,72,72,4504.504395,0.0,0.0,0,Normal,Normal,Normal
1320,1637318906.174887, e        ,tcp,192.168.1.211,40904,192.168.1.21,80,10,1334,sSEfF,1637318906.176358,1154,0.001471,0.001471,0.0,0.001471,0.001471,0.001471,6,4,559,775,6118.286621,3399.048096,2039.428955,0,Normal,Normal,Normal
1321,1637318906.177386, e        ,udp,192.168.1.211,52412,192.168.1.21,53,2,160,CON,1637318906.1776366,1155,0.000251,0.000251,0.0,0.000251,0.000251,0.000251,1,1,72,88,3984.063965,0.0,0.0,0,Normal,Normal,Normal
1322,1637318906.177391, e        ,udp,192.168.1.211,52412,192.168.1.21,53,2,144,CON,1637318906.177641,1156,0.00025,0.00025,0.0,0.00025,0.00025,0.00025,1,1,72,72,3999.999756,0.0,0.0,0,Normal,Normal,Normal
1323,1637318906.177922, e        ,tcp,192.168.1.211,40906,192.168.1.21,80,10,1328,sSEfF,1637318906.1796222,1157,0.0017,0.0017,0.0,0.0017,0.0017,0.0017,6,4,556,772,5294.117676,2941.176514,1764.705811,0,Normal,Normal,Normal
1324,1637318906.180645, e        ,udp,192.168.1.211,34598,192.168.1.21,53,2,160,CON,1637318906.180886,1158,0.000241,0.000241,0.0,0.000241,0.000241,0.000241,1,1,72,88,4149.377441,0.0,0.0,0,Normal,Normal,Normal
1325,1637318906.180648, e        ,udp,192.168.1.211,34598,192.168.1.21,53,2,144,CON,1637318906.18089,1159,0.000242,0.000242,0.0,0.000242,0.000242,0.000242,1,1,72,72,4132.231445,0.0,0.0,0,Normal,Normal,Normal
1326,1637318906.1810892, e        ,tcp,192.168.1.211,40908,192.168.1.21,80,10,1344,sSEfF,1637318906.182801,1160,0.0017120000000000002,0.0017120000000000002,0.0,0.0017120000000000002,0.0017120000000000002,0.0017120000000000002,6,4,564,780,5257.009277,2920.560791,1752.336426,0,Normal,Normal,Normal
1327,1637318906.183666, e        ,udp,192.168.1.211,53538,192.168.1.21,53,2,160,CON,1637318906.1839619,1161,0.000296,0.000296,0.0,0.000296,0.000296,0.000296,1,1,72,88,3378.3781740000004,0.0,0.0,0,Normal,Normal,Normal
1328,1637318906.1836689, e        ,udp,192.168.1.211,53538,192.168.1.21,53,2,144,CON,1637318906.183965,1162,0.000296,0.000296,0.0,0.000296,0.000296,0.000296,1,1,72,72,3378.3781740000004,0.0,0.0,0,Normal,Normal,Normal
1329,1637318906.184169, e        ,tcp,192.168.1.211,40910,192.168.1.21,80,10,1336,sSEfF,1637318906.18572,1163,0.001551,0.001551,0.0,0.001551,0.001551,0.001551,6,4,560,776,5802.70752,3223.7265620000007,1934.235962,0,Normal,Normal,Normal
1330,1637318906.18671, e        ,udp,192.168.1.211,42510,192.168.1.21,53,2,160,CON,1637318906.186893,1164,0.000183,0.000183,0.0,0.000183,0.000183,0.000183,1,1,72,88,5464.480957,0.0,0.0,0,Normal,Normal,Normal
1331,1637318906.186712, e        ,udp,192.168.1.211,42510,192.168.1.21,53,2,144,CON,1637318906.186894,1165,0.000182,0.000182,0.0,0.000182,0.000182,0.000182,1,1,72,72,5494.505371,0.0,0.0,0,Normal,Normal,Normal
1332,1637318906.1885939, e        ,tcp,192.168.1.211,40912,192.168.1.21,80,10,1334,sSEfF,1637318906.190252,1166,0.0016579999999999998,0.0016579999999999998,0.0,0.0016579999999999998,0.0016579999999999998,0.0016579999999999998,6,4,559,775,5428.226562,3015.681396,1809.408813,0,Normal,Normal,Normal
1338,1637318906.3198972, e        ,tcp,192.168.1.11,20,192.168.1.212,57377,6,422,sSEfF,1637318906.321827,1169,0.00193,0.00193,0.0,0.00193,0.00193,0.00193,4,2,282,140,2590.673584,1554.404175,518.1347049999998,0,Normal,Normal,Normal
1339,1637318906.3256311, e        ,tcp,192.168.1.11,20,192.168.1.212,34611,8,561,sSEfF,1637318906.327358,1170,0.001727,0.001727,0.0,0.001727,0.001727,0.001727,4,4,272,289,4053.271484,1737.1163329999995,1737.1163329999995,0,Normal,Normal,Normal
1340,1637318906.635912, e        ,udp,192.168.1.212,40727,192.168.1.11,53,2,160,CON,1637318906.636318,1171,0.000406,0.000406,0.0,0.000406,0.000406,0.000406,1,1,72,88,2463.054199,0.0,0.0,0,Normal,Normal,Normal
1341,1637318906.6359394, e        ,udp,192.168.1.212,40727,192.168.1.11,53,2,144,CON,1637318906.636322,1172,0.000383,0.000383,0.0,0.000383,0.000383,0.000383,1,1,72,72,2610.966064,0.0,0.0,0,Normal,Normal,Normal
1342,1637318906.636729, e        ,tcp,192.168.1.212,48378,192.168.1.11,80,10,1330,sSEfF,1637318906.639874,1173,0.003145,0.003145,0.0,0.003145,0.003145,0.003145,6,4,557,773,2861.685303,1589.825195,953.895081,0,Normal,Normal,Normal
1343,1637318906.640557, e        ,udp,192.168.1.212,41425,192.168.1.11,53,2,160,CON,1637318906.6409528,1174,0.000396,0.000396,0.0,0.000396,0.000396,0.000396,1,1,72,88,2525.252686,0.0,0.0,0,Normal,Normal,Normal
1344,1637318906.6405618, e        ,udp,192.168.1.212,41425,192.168.1.11,53,2,144,CON,1637318906.6411119,1175,0.00055,0.00055,0.0,0.00055,0.00055,0.00055,1,1,72,72,1818.181885,0.0,0.0,0,Normal,Normal,Normal
1345,1637318906.641357, e        ,tcp,192.168.1.212,48380,192.168.1.11,80,10,1330,sSEfF,1637318906.6441731,1176,0.002816,0.002816,0.0,0.002816,0.002816,0.002816,6,4,557,773,3196.022705,1775.5681149999998,1065.340942,0,Normal,Normal,Normal
1346,1637318906.6448472, e        ,udp,192.168.1.212,32965,192.168.1.11,53,2,160,CON,1637318906.645403,1177,0.000556,0.000556,0.0,0.000556,0.000556,0.000556,1,1,72,88,1798.561157,0.0,0.0,0,Normal,Normal,Normal
1347,1637318906.6448526, e        ,udp,192.168.1.212,32965,192.168.1.11,53,2,144,CON,1637318906.645411,1178,0.000558,0.000558,0.0,0.000558,0.000558,0.000558,1,1,72,72,1792.1147460000002,0.0,0.0,0,Normal,Normal,Normal
1348,1637318906.645634, e        ,tcp,192.168.1.212,48382,192.168.1.11,80,10,1334,sSEfF,1637318906.6474464,1179,0.001812,0.001812,0.0,0.001812,0.001812,0.001812,6,4,559,775,4966.887695,2759.38208,1655.62915,0,Normal,Normal,Normal
1349,1637318906.648273, e        ,udp,192.168.1.212,37843,192.168.1.11,53,2,160,CON,1637318906.648796,1180,0.000523,0.000523,0.0,0.000523,0.000523,0.000523,1,1,72,88,1912.045776,0.0,0.0,0,Normal,Normal,Normal
1350,1637318906.648281, e        ,udp,192.168.1.212,37843,192.168.1.11,53,2,144,CON,1637318906.648801,1181,0.0005200000000000001,0.0005200000000000001,0.0,0.0005200000000000001,0.0005200000000000001,0.0005200000000000001,1,1,72,72,1923.076904,0.0,0.0,0,Normal,Normal,Normal
1351,1637318906.649025, e        ,tcp,192.168.1.212,48384,192.168.1.11,80,10,1334,sSEfF,1637318906.650482,1182,0.001457,0.001457,0.0,0.001457,0.001457,0.001457,6,4,559,775,6177.076172,3431.708984000001,2059.025391,0,Normal,Normal,Normal
1352,1637318906.6514132, e        ,udp,192.168.1.212,54361,192.168.1.11,53,2,160,CON,1637318906.651644,1183,0.000231,0.000231,0.0,0.000231,0.000231,0.000231,1,1,72,88,4329.004395,0.0,0.0,0,Normal,Normal,Normal
1353,1637318906.651415, e        ,udp,192.168.1.212,54361,192.168.1.11,53,2,144,CON,1637318906.651692,1184,0.000277,0.000277,0.0,0.000277,0.000277,0.000277,1,1,72,72,3610.108154,0.0,0.0,0,Normal,Normal,Normal
1354,1637318906.65184, e        ,tcp,192.168.1.212,48386,192.168.1.11,80,10,1334,sSEfF,1637318906.653543,1185,0.001703,0.001703,0.0,0.001703,0.001703,0.001703,6,4,559,775,5284.791504,2935.9951170000004,1761.597168,0,Normal,Normal,Normal
1355,1637318906.6543472, e        ,udp,192.168.1.212,58466,192.168.1.11,53,2,160,CON,1637318906.65451,1186,0.00016299999999999998,0.00016299999999999998,0.0,0.00016299999999999998,0.00016299999999999998,0.00016299999999999998,1,1,72,88,6134.9692380000015,0.0,0.0,0,Normal,Normal,Normal
1356,1637318906.65435, e        ,udp,192.168.1.212,58466,192.168.1.11,53,2,144,CON,1637318906.654594,1187,0.000244,0.000244,0.0,0.000244,0.000244,0.000244,1,1,72,72,4098.36084,0.0,0.0,0,Normal,Normal,Normal
1357,1637318906.654754, e        ,tcp,192.168.1.212,48388,192.168.1.11,80,10,1328,sSEfF,1637318906.656218,1188,0.001464,0.001464,0.0,0.001464,0.001464,0.001464,6,4,556,772,6147.541015999999,3415.300537,2049.18042,0,Normal,Normal,Normal
1358,1637318906.657101, e        ,udp,192.168.1.212,35865,192.168.1.11,53,2,160,CON,1637318906.657264,1189,0.00016299999999999998,0.00016299999999999998,0.0,0.00016299999999999998,0.00016299999999999998,0.00016299999999999998,1,1,72,88,6134.9692380000015,0.0,0.0,0,Normal,Normal,Normal
1359,1637318906.657105, e        ,udp,192.168.1.212,35865,192.168.1.11,53,2,144,CON,1637318906.657343,1190,0.000238,0.000238,0.0,0.000238,0.000238,0.000238,1,1,72,72,4201.680664,0.0,0.0,0,Normal,Normal,Normal
1360,1637318906.6574929, e        ,tcp,192.168.1.212,48390,192.168.1.11,80,10,1344,sSEfF,1637318906.6588,1191,0.001307,0.001307,0.0,0.001307,0.001307,0.001307,6,4,564,780,6885.998047,3825.554443,2295.332764,0,Normal,Normal,Normal
1361,1637318906.65974, e        ,udp,192.168.1.212,60263,192.168.1.11,53,2,160,CON,1637318906.6599698,1192,0.00023,0.00023,0.0,0.00023,0.00023,0.00023,1,1,72,88,4347.826172,0.0,0.0,0,Normal,Normal,Normal
1362,1637318906.659743, e        ,udp,192.168.1.212,60263,192.168.1.11,53,2,144,CON,1637318906.6600199,1193,0.000277,0.000277,0.0,0.000277,0.000277,0.000277,1,1,72,72,3610.108154,0.0,0.0,0,Normal,Normal,Normal
1363,1637318906.660178, e        ,tcp,192.168.1.212,48392,192.168.1.11,80,10,1336,sSEfF,1637318906.662071,1194,0.001893,0.001893,0.0,0.001893,0.001893,0.001893,6,4,560,776,4754.3583979999985,2641.310059,1584.786011,0,Normal,Normal,Normal
1364,1637318906.663069, e        ,udp,192.168.1.212,60604,192.168.1.11,53,2,160,CON,1637318906.663202,1195,0.000133,0.000133,0.0,0.000133,0.000133,0.000133,1,1,72,88,7518.797363,0.0,0.0,0,Normal,Normal,Normal
1365,1637318906.6630714, e        ,udp,192.168.1.212,60604,192.168.1.11,53,2,144,CON,1637318906.663203,1196,0.000132,0.000132,0.0,0.000132,0.000132,0.000132,1,1,72,72,7575.757323999998,0.0,0.0,0,Normal,Normal,Normal
1366,1637318906.663457, e        ,tcp,192.168.1.212,48394,192.168.1.11,80,10,1334,sSEfF,1637318906.664695,1197,0.0012380000000000002,0.0012380000000000002,0.0,0.0012380000000000002,0.0012380000000000002,0.0012380000000000002,6,4,559,775,7269.790039,4038.772217,2423.263428,0,Normal,Normal,Normal
1367,1637318906.671459, e        ,udp,192.168.1.111,45390,192.168.1.11,53,2,160,CON,1637318906.671859,1198,0.0004,0.0004,0.0,0.0004,0.0004,0.0004,1,1,72,88,2500.0,0.0,0.0,0,Normal,Normal,Normal
